SaleID,ProductID,ProductName,Brand,Category,RetailerID,RetailerName,Channel,Location,Quantity,Price,Date
749,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,2,200,2024-02-09
750,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,3,900,2024-02-11
751,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,5,4000,2024-02-14
752,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,3,2400,2024-02-20
753,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,1,200,2024-02-14
754,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,2,600,2024-01-30
755,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,1,800,2024-02-15
756,5,Blender,BrandE,Appliances,1,TechGear,Online,,2,400,2024-02-05
757,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-11
758,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,3,600,2024-02-15
759,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,2,200,2024-02-18
760,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,2,600,2024-02-02
761,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,3,900,2024-02-08
762,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,4,3200,2024-01-29
763,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,3,900,2024-02-05
764,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,5,500,2024-02-05
765,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-01-30
766,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,1,1500,2024-02-27
767,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-15
768,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,2,200,2024-02-06
769,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-02-12
770,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,5,4000,2024-02-09
771,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,1,300,2024-02-13
772,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,4,6000,2024-02-11
773,1,Laptop,BrandA,Electronics,1,TechGear,Online,,3,4500,2024-02-12
774,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,5,1000,2024-02-28
775,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,1,300,2024-02-25
776,5,Blender,BrandE,Appliances,1,TechGear,Online,,2,400,2024-02-21
777,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,3,600,2024-02-20
778,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,3,2400,2024-02-26
779,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,2,600,2024-02-10
780,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,1,100,2024-02-07
781,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-02-16
782,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,1,300,2024-02-13
783,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,1,1500,2024-02-23
784,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,3,900,2024-02-08
785,5,Blender,BrandE,Appliances,1,TechGear,Online,,5,1000,2024-01-31
786,1,Laptop,BrandA,Electronics,1,TechGear,Online,,5,7500,2024-02-22
787,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,1,300,2024-02-27
788,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,1,800,2024-02-10
789,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,2,200,2024-02-28
790,5,Blender,BrandE,Appliances,1,TechGear,Online,,4,800,2024-02-04
791,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-23
792,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,4,400,2024-02-02
793,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,2,400,2024-02-16
794,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,3,4500,2024-02-05
795,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-15
796,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-09
797,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,3,600,2024-02-04
798,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,4,6000,2024-02-20
799,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-02-17
800,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,5,1500,2024-02-23
801,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-02-04
802,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,1,800,2024-02-06
803,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,4,6000,2024-02-24
804,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,3,300,2024-02-16
805,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,1,800,2024-02-26
806,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,3,2400,2024-02-17
807,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-26
808,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,5,1500,2024-02-11
809,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,1,200,2024-02-25
810,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,1,1500,2024-02-11
811,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,3,600,2024-02-03
812,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,4,1200,2024-02-19
813,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-02-05
814,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,2,200,2024-02-12
815,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,3,900,2024-02-24
816,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,2,1600,2024-02-13
817,1,Laptop,BrandA,Electronics,1,TechGear,Online,,3,4500,2024-02-15
818,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,1,300,2024-02-13
819,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,2,1600,2024-01-29
820,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,2,600,2024-02-09
1004,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,4,800,2024-02-21
821,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,3,900,2024-02-24
822,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-18
823,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,3,900,2024-02-14
824,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,2,600,2024-02-09
825,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,2,1600,2024-02-09
826,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,4,1200,2024-02-23
827,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,4,3200,2024-02-05
828,5,Blender,BrandE,Appliances,1,TechGear,Online,,4,800,2024-02-18
829,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,1,800,2024-02-17
830,5,Blender,BrandE,Appliances,1,TechGear,Online,,5,1000,2024-02-10
831,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,5,500,2024-02-04
832,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,2,3000,2024-02-14
833,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,1,300,2024-02-02
834,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,2,600,2024-02-13
835,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,2,1600,2024-02-20
836,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,4,1200,2024-02-26
837,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,4,800,2024-02-10
838,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,4,800,2024-01-30
839,5,Blender,BrandE,Appliances,1,TechGear,Online,,3,600,2024-02-03
840,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,1,200,2024-02-08
841,1,Laptop,BrandA,Electronics,1,TechGear,Online,,3,4500,2024-02-07
842,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,1,100,2024-02-09
843,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,4,800,2024-02-07
844,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,1,800,2024-02-25
845,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-21
846,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,5,1000,2024-02-10
847,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,4,400,2024-02-17
848,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,5,1500,2024-02-10
849,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,4,400,2024-02-28
850,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,1,1500,2024-02-15
851,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,3,4500,2024-02-24
852,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,2,1600,2024-02-14
853,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,4,800,2024-02-17
854,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,4,6000,2024-02-05
855,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,1,800,2024-02-19
856,1,Laptop,BrandA,Electronics,1,TechGear,Online,,3,4500,2024-02-01
857,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,2,3000,2024-02-03
858,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,5,500,2024-02-23
859,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,4,400,2024-02-11
860,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,4,1200,2024-02-03
861,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,4,400,2024-02-08
862,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-02-05
863,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,4,400,2024-02-10
864,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,2,600,2024-02-06
865,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,1,100,2024-02-04
866,5,Blender,BrandE,Appliances,1,TechGear,Online,,5,1000,2024-02-03
867,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,2,200,2024-02-18
868,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,4,1200,2024-02-20
869,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,5,1000,2024-02-18
870,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,5,1500,2024-02-16
871,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,4,6000,2024-02-17
872,5,Blender,BrandE,Appliances,1,TechGear,Online,,3,600,2024-02-02
873,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,2,400,2024-02-26
874,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,3,2400,2024-02-21
875,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-17
876,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,5,1000,2024-02-15
877,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,4,400,2024-02-16
878,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,5,500,2024-02-08
879,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,4,400,2024-02-23
880,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,3,2400,2024-02-23
881,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,3,900,2024-02-27
882,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,2,3000,2024-02-24
883,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,4,1200,2024-02-12
884,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,4,1200,2024-02-13
885,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,1,300,2024-02-23
886,5,Blender,BrandE,Appliances,1,TechGear,Online,,2,400,2024-02-03
887,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,2,1600,2024-02-20
888,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,4,800,2024-02-23
889,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,4,800,2024-02-04
890,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,5,1000,2024-02-25
891,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-04
892,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,1,800,2024-02-02
893,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,4,1200,2024-02-22
894,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,2,3000,2024-02-02
895,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,3,2400,2024-02-14
896,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,1,800,2024-02-14
897,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,5,500,2024-02-03
898,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,4,3200,2024-02-09
899,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,2,200,2024-02-24
900,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,3,300,2024-02-10
901,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,5,1000,2024-02-09
902,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,3,300,2024-02-06
903,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,5,4000,2024-02-20
904,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-01-29
905,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,2,3000,2024-02-01
906,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,3,300,2024-02-24
907,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,4,400,2024-02-16
908,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,3,300,2024-02-08
909,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,1,300,2024-02-14
910,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,3,4500,2024-02-12
911,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,4,3200,2024-01-29
912,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,1,800,2024-02-28
913,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,3,900,2024-02-07
914,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,2,3000,2024-02-16
915,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,3,900,2024-02-13
916,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,5,4000,2024-02-18
917,5,Blender,BrandE,Appliances,1,TechGear,Online,,4,800,2024-02-10
918,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,1,800,2024-02-04
919,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-02-08
920,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-01-30
921,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,4,1200,2024-02-28
922,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,2,200,2024-01-30
923,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,3,2400,2024-02-01
924,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,3,4500,2024-02-17
925,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,2,3000,2024-02-07
926,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,3,4500,2024-02-08
927,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,1,100,2024-02-08
928,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-02-22
929,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-10
930,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,1,200,2024-02-14
931,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,1,1500,2024-02-18
932,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,4,1200,2024-02-24
933,1,Laptop,BrandA,Electronics,1,TechGear,Online,,1,1500,2024-02-16
934,1,Laptop,BrandA,Electronics,1,TechGear,Online,,3,4500,2024-02-18
935,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,2,1600,2024-02-16
936,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,5,500,2024-02-12
937,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,2,3000,2024-02-08
938,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,2,600,2024-02-05
939,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,4,400,2024-02-09
940,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,1,100,2024-01-31
941,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,4,400,2024-02-10
942,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,2,1600,2024-02-18
943,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,1,100,2024-02-08
944,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,5,500,2024-02-09
945,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,1,200,2024-02-04
946,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,5,4000,2024-02-12
947,5,Blender,BrandE,Appliances,1,TechGear,Online,,4,800,2024-02-05
948,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,2,1600,2024-02-27
949,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,2,600,2024-02-25
950,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,1,300,2024-02-09
951,5,Blender,BrandE,Appliances,1,TechGear,Online,,3,600,2024-02-17
952,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,5,500,2024-02-01
953,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,2,600,2024-02-11
954,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-02-28
955,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-20
956,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-01-29
957,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,5,1000,2024-02-08
958,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,4,1200,2024-02-06
959,1,Laptop,BrandA,Electronics,3,GadgetWorld,Offline,San Francisco,5,7500,2024-02-11
960,5,Blender,BrandE,Appliances,1,TechGear,Online,,1,200,2024-02-20
961,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,2,1600,2024-02-12
962,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,4,400,2024-02-18
963,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,1,200,2024-02-04
964,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,2,1600,2024-02-15
965,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-02-26
966,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,5,7500,2024-02-09
967,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,2,3000,2024-02-07
968,1,Laptop,BrandA,Electronics,1,TechGear,Online,,2,3000,2024-02-06
969,1,Laptop,BrandA,Electronics,1,TechGear,Online,,3,4500,2024-02-13
970,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,3,600,2024-02-03
971,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,3,300,2024-02-24
972,1,Laptop,BrandA,Electronics,1,TechGear,Online,,4,6000,2024-02-18
973,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,3,2400,2024-02-26
974,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,4,800,2024-02-26
975,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,1,300,2024-02-17
976,4,Desk Chair,BrandD,Furniture,3,GadgetWorld,Offline,San Francisco,3,900,2024-02-23
977,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,1,100,2024-02-04
978,5,Blender,BrandE,Appliances,3,GadgetWorld,Offline,San Francisco,1,200,2024-02-05
979,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,1,100,2024-02-12
980,1,Laptop,BrandA,Electronics,1,TechGear,Online,,1,1500,2024-02-21
981,4,Desk Chair,BrandD,Furniture,2,HomeEssentials,Offline,New York,2,600,2024-02-16
982,2,Coffee Maker,BrandB,Appliances,1,TechGear,Online,,4,400,2024-02-11
1005,8,Coffee Machine,BrandH,Appliances,2,HomeEssentials,Offline,New York,1,200,2024/02/28
983,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,4,400,2024-02-21
984,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,1,800,2024-02-02
985,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,5,1000,2024-02-25
986,1,Laptop,BrandA,Electronics,1,TechGear,Online,,5,7500,2024-02-21
987,1,Laptop,BrandA,Electronics,2,HomeEssentials,Offline,New York,4,6000,2024-02-26
988,3,Smartphone,BrandC,Electronics,2,HomeEssentials,Offline,New York,1,800,2024-02-18
989,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,3,600,2024-02-28
990,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,3,300,2024-02-10
991,5,Blender,BrandE,Appliances,1,TechGear,Online,,3,600,2024-02-14
992,5,Blender,BrandE,Appliances,2,HomeEssentials,Offline,New York,2,400,2024-02-04
993,5,Blender,BrandE,Appliances,1,TechGear,Online,,1,200,2024-02-24
994,4,Desk Chair,BrandD,Furniture,1,TechGear,Online,,5,1500,2024-02-21
995,3,Smartphone,BrandC,Electronics,3,GadgetWorld,Offline,San Francisco,1,800,2024-02-02
996,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,4,3200,2024-02-04
997,3,Smartphone,BrandC,Electronics,1,TechGear,Online,,5,4000,2024-02-22
998,2,Coffee Maker,BrandB,Appliances,2,HomeEssentials,Offline,New York,1,100,2024-02-13
999,2,Coffee Maker,BrandB,Appliances,3,GadgetWorld,Offline,San Francisco,1,100,2024-02-20
1000,1,Laptop,BrandA,Electronics,1,TechGear,Online,,5,7500,2024-01-31
